datumVanVertrek,vertrekLuchthaven,aankomstLuchthaven,vertrekTijd,aankomstTijd,prijs,duur,vrijeZitplaatsen,vluchtNummer,aantalStops,vertrekLuchthavenCode,aankomstLuchthavenCode
2023-04-20,Brugge-Oostende,Tenerife,13:50,17:50,229.99,5u 0m,10,1811,0,OST,TFS
2023-04-20,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-20,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-21,Brussel,Tenerife,06:05,10:05,194.99,5u 0m,10,1751,0,BRU,TFS
2023-04-21,Brussel,Tenerife,13:35,17:35,179.99,5u 0m,10,1753,0,BRU,TFS
2023-04-21,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-21,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-21,Brugge-Oostende,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-22,Brussel,Tenerife,06:05,10:05,339.99,5u 0m,10,1751,0,BRU,TFS
2023-04-22,Luik,Tenerife,14:55,18:55,149.99,5u 0m,10,1791,0,LGG,TFS
2023-04-22,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-22,Brugge-Oostende,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-23,Brugge-Oostende,Tenerife,14:40,18:40,244.99,5u 0m,10,1811,0,OST,TFS
2023-04-23,Brussel,Tenerife,15:25,19:25,209.99,5u 0m,10,1753,0,BRU,TFS
2023-04-23,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-23,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-24,Brugge-Oostende,Tenerife,06:00,10:00,274.99,5u 0m,10,1801,0,OST,TFS
2023-04-24,Brussel,Tenerife,06:10,10:10,329.99,5u 0m,10,1751,0,BRU,TFS
2023-04-24,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-24,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-25,Brussel,Tenerife,06:05,10:05,234.99,5u 0m,10,1753,0,BRU,TFS
2023-04-25,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-25,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-25,Brugge-Oostende,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-26,Luik,Tenerife,12:30,16:30,229.99,5u 0m,10,1791,0,LGG,TFS
2023-04-26,Brugge-Oostende,Tenerife,13:10,17:10,239.99,5u 0m,10,1811,0,OST,TFS
2023-04-26,Brussel,Tenerife,14:05,18:05,219.99,5u 0m,10,1751,0,BRU,TFS
2023-04-26,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-27,Brussel,Tenerife,13:00,17:00,229.99,5u 0m,10,1753,0,BRU,TFS
2023-04-27,Brugge-Oostende,Tenerife,13:50,17:50,149.99,5u 0m,10,1801,0,OST,TFS
2023-04-27,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-27,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-28,Brussel,Tenerife,13:35,17:35,389.99,5u 0m,10,1753,0,BRU,TFS
2023-04-28,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-28,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-28,Brugge-Oostende,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-29,Brussel,Tenerife,06:05,10:05,499.99,5u 0m,10,1751,0,BRU,TFS
2023-04-29,Luik,Tenerife,14:55,18:55,479.99,5u 0m,10,1791,0,LGG,TFS
2023-04-29,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-29,Brugge-Oostende,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-30,Brugge-Oostende,Tenerife,13:00,17:00,409.99,5u 0m,10,1811,0,OST,TFS
2023-04-30,Brussel,Tenerife,14:30,18:30,429.99,5u 0m,10,1753,0,BRU,TFS
2023-04-30,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-04-30,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-01,Brugge-Oostende,Tenerife,06:00,10:00,224.99,5u 0m,10,1801,0,OST,TFS
2023-05-01,Brussel,Tenerife,06:10,10:10,519.99,5u 0m,10,1751,0,BRU,TFS
2023-05-01,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-01,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-02,Brussel,Tenerife,06:05,10:05,399.99,5u 0m,10,1753,0,BRU,TFS
2023-05-02,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-02,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-02,Brugge-Oostende,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-03,Luik,Tenerife,12:30,16:30,274.99,5u 0m,10,1791,0,LGG,TFS
2023-05-03,Brugge-Oostende,Tenerife,13:10,17:10,219.99,5u 0m,10,1811,0,OST,TFS
2023-05-03,Brussel,Tenerife,14:05,18:05,239.99,5u 0m,10,1751,0,BRU,TFS
2023-05-03,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-04,Brussel,Tenerife,13:00,17:00,244.99,5u 0m,10,1753,0,BRU,TFS
2023-05-04,Brugge-Oostende,Tenerife,13:50,17:50,229.99,5u 0m,10,1811,0,OST,TFS
2023-05-04,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-04,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-05,Brussel,Tenerife,06:05,10:05,379.99,5u 0m,10,1751,0,BRU,TFS
2023-05-05,Brussel,Tenerife,13:35,17:35,259.99,5u 0m,10,1753,0,BRU,TFS
2023-05-05,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-05,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-05,Brugge-Oostende,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-06,Brussel,Tenerife,06:05,10:05,339.99,5u 0m,10,1751,0,BRU,TFS
2023-05-06,Luik,Tenerife,14:55,18:55,199.99,5u 0m,10,1791,0,LGG,TFS
2023-05-06,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-06,Brugge-Oostende,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-07,Brugge-Oostende,Tenerife,13:00,17:00,274.99,5u 0m,10,1811,0,OST,TFS
2023-05-07,Brussel,Tenerife,14:30,18:30,269.99,5u 0m,10,1753,0,BRU,TFS
2023-05-07,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-07,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-08,Brugge-Oostende,Tenerife,06:00,10:00,184.99,5u 0m,10,1801,0,OST,TFS
2023-05-08,Brussel,Tenerife,06:10,10:10,274.99,5u 0m,10,1751,0,BRU,TFS
2023-05-08,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-08,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-09,Brussel,Tenerife,06:05,10:05,249.99,5u 0m,10,1753,0,BRU,TFS
2023-05-09,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-09,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-09,Brugge-Oostende,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-10,Luik,Tenerife,12:30,16:30,234.99,5u 0m,10,1791,0,LGG,TFS
2023-05-10,Brugge-Oostende,Tenerife,13:10,17:10,169.99,5u 0m,10,1811,0,OST,TFS
2023-05-10,Brussel,Tenerife,14:05,18:05,159.99,5u 0m,10,1751,0,BRU,TFS
2023-05-10,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-11,Brussel,Tenerife,13:00,17:00,154.99,5u 0m,10,1753,0,BRU,TFS
2023-05-11,Brugge-Oostende,Tenerife,13:50,17:50,299.99,5u 0m,10,1811,0,OST,TFS
2023-05-11,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-11,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-12,Brussel,Tenerife,06:05,10:05,299.99,5u 0m,10,1751,0,BRU,TFS
2023-05-12,Brussel,Tenerife,13:35,17:35,179.99,5u 0m,10,1753,0,BRU,TFS
2023-05-12,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-12,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-12,Brugge-Oostende,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-13,Brussel,Tenerife,06:05,10:05,369.99,5u 0m,10,1751,0,BRU,TFS
2023-05-13,Luik,Tenerife,14:55,18:55,214.99,5u 0m,10,1791,0,LGG,TFS
2023-05-13,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-13,Brugge-Oostende,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-14,Brugge-Oostende,Tenerife,13:00,17:00,269.99,5u 0m,10,1811,0,OST,TFS
2023-05-14,Brussel,Tenerife,14:30,18:30,234.99,5u 0m,10,1753,0,BRU,TFS
2023-05-14,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-14,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-15,Brugge-Oostende,Tenerife,06:00,10:00,299.99,5u 0m,10,1801,0,OST,TFS
2023-05-15,Brussel,Tenerife,06:10,10:10,369.99,5u 0m,10,1751,0,BRU,TFS
2023-05-15,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-15,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-16,Brussel,Tenerife,06:05,10:05,274.99,5u 0m,10,1753,0,BRU,TFS
2023-05-16,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-16,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-16,Brugge-Oostende,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-17,Luik,Tenerife,12:30,16:30,309.99,5u 0m,10,1791,0,LGG,TFS
2023-05-17,Brugge-Oostende,Tenerife,13:10,17:10,389.99,5u 0m,10,1811,0,OST,TFS
2023-05-17,Brussel,Tenerife,14:05,18:05,309.99,5u 0m,10,1751,0,BRU,TFS
2023-05-17,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-18,Brussel,Tenerife,13:00,17:00,309.99,5u 0m,10,1753,0,BRU,TFS
2023-05-18,Brugge-Oostende,Tenerife,13:50,17:50,339.99,5u 0m,10,1811,0,OST,TFS
2023-05-18,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-18,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-19,Brussel,Tenerife,06:05,10:05,319.99,5u 0m,10,1751,0,BRU,TFS
2023-05-19,Brussel,Tenerife,13:35,17:35,219.99,5u 0m,10,1765,0,BRU,TFS
2023-05-19,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-19,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-19,Brugge-Oostende,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-20,Brussel,Tenerife,06:05,10:05,229.99,5u 0m,10,1751,0,BRU,TFS
2023-05-20,Luik,Tenerife,14:55,18:55,209.99,5u 0m,10,1791,0,LGG,TFS
2023-05-20,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-20,Brugge-Oostende,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-21,Brugge-Oostende,Tenerife,13:00,17:00,224.99,5u 0m,10,1811,0,OST,TFS
2023-05-21,Brussel,Tenerife,14:30,18:30,204.99,5u 0m,10,1753,0,BRU,TFS
2023-05-21,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-21,Antwerpen,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
2023-05-22,Brugge-Oostende,Tenerife,06:00,10:00,219.99,5u 0m,10,1801,0,OST,TFS
2023-05-22,Brussel,Tenerife,06:10,10:10,319.99,5u 0m,10,1751,0,BRU,TFS
2023-05-22,Luik,Tenerife,geen,geen,geen,geen,geen,geen,geen,geen,geen
